site,transect number,transect length (cm),start,stop,cushion sp,cushion cover (cm),dataset code
"Franciscano",8,5000,"3370","3372","Hordeum comosum",,11
"Franciscano",8,5000,"3405","3410","Hordeum comosum",,11
"Franciscano",8,5000,"3410","3416","Hordeum comosum",,11
"Franciscano",8,5000,"3673","3684","Hordeum comosum",,11
"Franciscano",8,5000,"3707","3714","Hordeum comosum",,11
"Franciscano",8,5000,"3909","3928","Hordeum comosum",,11
"Franciscano",8,5000,"3977","3981","Nassauvia lagascae",,11
"Franciscano",8,5000,"3715","3723","Rytidosperma violaceum",,11
"Franciscano",8,5000,"3403","3406","Taraxacum officinale",,11
"Franciscano",9,5000,"232","234","Adesmia capitellata",,11
"Franciscano",9,5000,"3721","3722","Adesmia capitellata",,11
"Franciscano",9,5000,"3562","3579","Adesmia glomerula",,11
"Franciscano",9,5000,"3507","3510","Barneoudia major",,11
"Franciscano",9,5000,"3563","3567","Barneoudia major",,11
"Franciscano",9,5000,"4271","4273","Barneoudia major",,11
"Franciscano",9,5000,"1566","1567","Cerastium arvense",,11
"Franciscano",9,5000,"4320","4325","Hordeum comosum",,11
"Franciscano",9,5000,"4353","4358","Hordeum comosum",,11
"Franciscano",9,5000,"4683","4695","Hordeum comosum",,11
"Franciscano",9,5000,"3177","3180","Olsynum scippoideum",,11
"Franciscano",9,5000,"725","731","Phacelia secunda",,11
"Franciscano",9,5000,"920","925","Viola atropurpurea",,11
"Franciscano",10,5000,"1783","1786","Adesmia glomerula",,11
"Franciscano",10,5000,"1799","1813","Adesmia glomerula",,11
"Franciscano",10,5000,"1860","1876","Adesmia glomerula",,11
"Franciscano",10,5000,"2407","2413","Adesmia glomerula",,11
"Franciscano",10,5000,"2421","2424","Adesmia glomerula",,11
"Franciscano",10,5000,"3051","3052","Cerastium arvense",,11
"Franciscano",10,5000,"3990","4000","Hordeum comosum",,11
"Franciscano",10,5000,"4153","4166","Hordeum comosum",,11
"Franciscano",10,5000,"4213","4230","Hordeum comosum",,11
"Franciscano",10,5000,"4414","4425","Hordeum comosum",,11
"Franciscano",10,5000,"4510","4537","Hordeum comosum",,11
"Franciscano",10,5000,"726","727","Viola atropurpurea",,11
"Franciscano",10,5000,"800","802","Viola atropurpurea",,11
"Atacama",1,5000,"5","49","Pycnophyllum bryoides",44,5
"Atacama",1,5000,"597","609","Pycnophyllum bryoides",12,5
"Atacama",1,5000,"1598","1653","Pycnophyllum bryoides",55,5
"Atacama",1,5000,"2183","2221","Pycnophyllum bryoides",38,5
"Atacama",1,5000,"2240","2278","Pycnophyllum bryoides",38,5
"Atacama",1,5000,"2443","2492","Pycnophyllum bryoides",49,5
"Atacama",1,5000,"2497","2519","Pycnophyllum bryoides",22,5
"Atacama",1,5000,"3965","3999","Pycnophyllum bryoides",34,5
"Atacama",1,5000,"4908","4925","Pycnophyllum bryoides",17,5
"Atacama",2,5000,"1722","1730","Pycnophyllum bryoides",8,5
"Atacama",2,5000,"2829","3006","Pycnophyllum bryoides",177,5
"Atacama",2,5000,"3354","3365","Pycnophyllum bryoides",11,5
"Atacama",2,5000,"3382","3409","Pycnophyllum bryoides",27,5
"Atacama",2,5000,"3921","3937","Pycnophyllum bryoides",16,5
"Atacama",3,5000,"212","221","Pycnophyllum bryoides",9,5
"Atacama",3,5000,"1282","1305","Pycnophyllum bryoides",23,5
"Atacama",3,5000,"1554","1578","Pycnophyllum bryoides",24,5
"Atacama",3,5000,"1721","1766","Pycnophyllum bryoides",45,5
"Atacama",3,5000,"2815","2873","Pycnophyllum bryoides",58,5
"Atacama",3,5000,"4517","4600","Pycnophyllum bryoides",83,5
"Atacama",4,5000,"907","942","Pycnophyllum bryoides",35,5
"Atacama",4,5000,"2190","2199","Pycnophyllum bryoides",9,5
"Atacama",4,5000,"3091","3136","Pycnophyllum bryoides",45,5
"Atacama",4,5000,"4215","4261","Pycnophyllum bryoides",46,5
"Atacama",4,5000,"4479","4558","Pycnophyllum bryoides",79,5
"Atacama",5,5000,"15","75","Pycnophyllum bryoides",60,5
"Atacama",5,5000,"678","706","Pycnophyllum bryoides",28,5
"Atacama",5,5000,"1612","1645","Pycnophyllum bryoides",33,5
"Atacama",5,5000,"1725","1753","Pycnophyllum bryoides",28,5
"Atacama",5,5000,"1832","1890","Pycnophyllum bryoides",58,5
"Atacama",5,5000,"2146","2179","Pycnophyllum bryoides",33,5
"China",1,800,"95","130","Arenaria sp",35,49
"China",1,800,"635","670","Arenaria sp",35,49
"China",2,800,"10","30","Arenaria sp",20,49
"China",2,800,"95","125","Arenaria sp",30,49
"China",2,800,"500","525","Arenaria sp",25,49
"China",3,800,"205","230","Arenaria sp",25,49
"China",3,800,"660","710","Arenaria sp",50,49
"China",4,800,"400","455","Arenaria sp",55,49
"China",4,800,"520","560","Arenaria sp",40,49
"China",4,800,"740","795","Arenaria sp",55,49
"China",5,800,"535","605","Arenaria sp",70,49
"China",5,800,"730","775","Arenaria sp",45,49
"China",6,800,"500","525","Arenaria sp",25,49
"China",6,800,"135","155","Arenaria sp",20,49
"China",7,800,"20","70","Arenaria sp",50,49
"China",7,800,"240","270","Arenaria sp",30,49
"China",7,800,"385","395","Arenaria sp",10,49
"China",7,800,"465","490","Arenaria sp",25,49
"China",7,800,"550","565","Arenaria sp",15,49
"China",8,800,"90","140","Arenaria sp",50,49
"China",8,800,"325","330","Arenaria sp",5,49
"Elqui",7,5000,"4340","4441","Azorella madreporica",101,8
"Elqui",7,5000,"4562","4610","Adesmia subterranea",48,8
"Elqui",8,5000,"165","190","Adesmia subterranea",25,8
"Elqui",8,5000,"639","660","Adesmia subterranea",21,8
"Elqui",8,5000,"1960","2131","Azorella madreporica",171,8
"Elqui",8,5000,"2720","2731","Adesmia subterranea",11,8
"Elqui",8,5000,"3085","3176","Adesmia subterranea",91,8
"Elqui",8,5000,"3261","3360","Azorella madreporica",99,8
"Elqui",8,5000,"3450","3525","Adesmia subterranea",75,8
"Elqui",8,5000,"3549","3566","Adesmia subterranea",17,8
"Elqui",8,5000,"3732","3792","Adesmia subterranea",60,8
"Elqui",8,5000,"4201","4281","Adesmia subterranea",80,8
"Elqui",8,5000,"4321","4334","Adesmia subterranea",13,8
"Elqui",8,5000,"4440","4477","Adesmia subterranea",37,8
"Elqui",8,5000,"4502","4585","Adesmia subterranea",83,8
"Elqui",8,5000,"4700","4723","Adesmia subterranea",23,8
"Elqui",8,5000,"4740","4765","Adesmia subterranea",25,8
"Elqui",8,5000,"4852","5000","Azorella madreporica",148,8
"Elqui",9,5000,"434","562","Adesmia subterranea",128,8
"Elqui",9,5000,"788","871","Adesmia subterranea",83,8
"Elqui",9,5000,"920","960","Adesmia subterranea",40,8
"Elqui",9,5000,"1704","1764","Azorella madreporica",60,8
"Elqui",9,5000,"1918","1976","Azorella madreporica",58,8
"Elqui",9,5000,"2128","2136","Adesmia subterranea",8,8
"Elqui",9,5000,"2677","2690","Azorella madreporica",13,8
"Elqui",9,5000,"3580","3592","Adesmia subterranea",12,8
"Elqui",9,5000,"3694","3710","Azorella madreporica",16,8
"Elqui",9,5000,"3920","3941","Adesmia subterranea",21,8
"Elqui",9,5000,"4078","4104","Azorella madreporica",26,8
"Elqui",9,5000,"4207","4211","Azorella madreporica",4,8
"Elqui",9,5000,"4448","4471","Azorella madreporica",23,8
